"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"
"4:02:00::"	"old_man"	"think_about"	"the"	"his"	"the_old_man"	"old_man_think_about"	"think_about_his"	"if_the_old_man"	"the_old_man_think_about"	"old_man_think_about_his"	"think_about_his_wife"	"IN"	"DT"	"NN"	"RB"	"VB"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"the"	"old_man"	"even"	"think_about"	"his"	"wife"	"now"	"nobody"	"cared_a_fig"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"∅"	"the"	"∅"	"stable"	"∅_∅"	"∅_the"	"the_stable"	"∅_∅_∅"	"∅_∅_the"	"∅_the_stable"	"the_stable_garage"	"ε"	"ε"	"ε"	"RB"	"DT"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"stable"	"garage"	"which"	"house"	"nothing"	"now"	"but"	"the"	"scent"	"of"	"rot"	"have"	"a"	"lawn"	"before"	"it"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	","	"macabre"	"strained"	"."	"strained_,"	",_macabre"	"macabre_."	"be_strained_,"	"strained_,_macabre"	",_macabre_."	"macabre_._∅"	"VB"	"JJ"	"ε"	"RB"	"JJ"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"within"	"this"	"framework"	"what"	"be"	"strained"	"even"	"macabre"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"∅"	"then"	"∅"	","	"∅_∅"	"∅_then"	"then_,"	"∅_∅_∅"	"∅_∅_then"	"∅_then_,"	"then_,_as"	"ε"	"ε"	"ε"	"RB"	"RB"	"ε"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"then"	"as"	"you"	"go_into"	"the"	"house"	"oppressed"	"by"	"the"	"knowledge"	"that"	"something_is_cooking"	"and"	"that"	"your"	"house"	"has"	"pass"	"under"	"this"	"unaccountable"	"official"	"control"	"could"	"you"	"go_on"	"forget"	"that"	"you"	"still"	"have_on"	"that"	"ridiculous"	"hat"	"on"	"your"	"head"	"and"	"you"	"were"	"still"	"carry"	"that"	"childish"	"horn"	"in"	"your"	"hand"	"0"	"0"	
"4:02:03::"	"type"	"though"	"any"	"it"	"any_type"	"type_though"	"though_it"	"of_any_type"	"any_type_though"	"type_though_it"	"though_it_may"	"IN"	"DT"	"NN"	"RB"	"RB"	"PRP"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"every"	"dream"	"and"	"this"	"be"	"true"	"a"	"mental_image"	"of"	"any"	"type"	"even"	"though"	"it"	"may"	"be"	"readily"	"interpret"	"into"	"its"	"equivalent"	"of"	"wakeful"	"thought"	"be"	"a"	"psychic_phenomenon"	"for"	"which"	"no"	"explanation"	"be"	"available"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"some"	"have"	","	"six"	",_some"	"some_have"	"have_six"	"course_,_some"	",_some_have"	"some_have_six"	"have_six_or"	"NN"	"ε"	"DT"	"RB"	"VB"	"JJ"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"is"	"true"	"that"	"most"	"architectural"	"have"	"five"	"year"	"course"	"some"	"even"	"have"	"six"	"or"	"more"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"∅"	"the"	"∅"	"``"	"∅_∅"	"∅_the"	"the_``"	"∅_∅_∅"	"∅_∅_the"	"∅_the_``"	"the_``_history"	"ε"	"ε"	"ε"	"RB"	"DT"	"ε"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"history"	"of"	"furniture"	"can"	"hardly"	"be"	"teach"	"exclusively"	"from"	"photograph"	"and"	"lantern_slide"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"∅"	"person"	"∅"	"himself"	"∅_∅"	"∅_person"	"person_himself"	"∅_∅_∅"	"∅_∅_person"	"∅_person_himself"	"person_himself_seem"	"ε"	"ε"	"ε"	"RB"	"NNP"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"himself"	"seem"	"uncertain"	"on"	"this"	"score"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"strong"	"in"	"be"	"death"	"be_strong"	"strong_in"	"in_death"	",_be_strong"	"be_strong_in"	"strong_in_death"	"in_death_-"	"ε"	"VB"	"JJ"	"RB"	"IN"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"spend"	"concentrated"	"week"	"put"	"his"	"two"	"figure"	"together"	"a"	"person"	"who"	"would"	"be"	"young"	"and"	"sensitive"	"yet"	"strong"	"to"	"hold"	"her"	"son"	"on"	"her"	"lap"	"and"	"a"	"jesus"	"who"	"though"	"lean"	"be"	"strong"	"even"	"in"	"death"	"a"	"look"	"he"	"remember"	"well"	"from"	"his"	"experience"	"in"	"the"	"dead_room"	"of"	"group"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"cope"	"more"	"to"	"successfully"	"to_cope"	"cope_more"	"more_successfully"	"environment_to_cope"	"to_cope_more"	"cope_more_successfully"	"more_successfully_with"	"NN"	"TO"	"VB"	"RB"	"RB"	"RB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"cell"	"coalesce"	"into"	"organism"	"they"	"build"	"new"	"and"	"internally"	"control"	"environment"	"to"	"cope"	"even"	"more"	"successfully"	"with"	"the"	"entropy"	"increasing"	"property"	"of"	"the"	"external"	"world"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"lack"	"the"	"often"	"empirically"	"often_lack"	"lack_the"	"the_empirically"	"we_often_lack"	"often_lack_the"	"lack_the_empirically"	"the_empirically_successful"	"PRP"	"RB"	"VB"	"RB"	"DT"	"RB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"our"	"collective"	"policy"	"group"	"and"	"national"	"are"	"similarly"	"base"	"voodoo"	"but"	"here"	"we"	"often"	"lack"	"even"	"the"	"empirically"	"successful"	"ritual"	"and"	"are"	"still"	"engage"	"in"	"determine"	"them"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"not"	"when"	","	"he"	",_not"	"not_when"	"when_he"	"person_,_not"	",_not_when"	"not_when_he"	"when_he_slip"	"NNP"	"ε"	"RB"	"RB"	"WRB"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"no_one"	"tell_on"	"not"	"even"	"when"	"he"	"slip"	"live"	"grasshopper"	"into"	"the"	"mite_box"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:03::"	","	"though"	"bond"	"spatially"	"bond_,"	",_though"	"though_spatially"	"dominant_bond_,"	"bond_,_though"	",_though_spatially"	"though_spatially_dispersed"	"JJ"	"NN"	"ε"	"RB"	"RB"	"RB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"unify"	"effect"	"of"	"religion"	"is"	"also"	"bring_out"	"in"	"the"	"fact"	"that"	"historically"	"people"	"cling"	"together"	"as"	"more_or_less"	"cohesive"	"cultural"	"unit"	"with"	"religion"	"as"	"the"	"dominant"	"bond"	"even"	"though"	"spatially"	"dispersed"	"and"	"not"	"politically"	"organized"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"or"	"the"	"eclectic"	"slight"	"eclectic_or"	"or_the"	"the_slight"	"somewhat_eclectic_or"	"eclectic_or_the"	"or_the_slight"	"the_slight_bit"	"RB"	"JJ"	"CC"	"RB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"the"	"record"	"buyer"	"be"	"somewhat"	"eclectic"	"or"	"even"	"the"	"slight"	"bit"	"esoteric"	"he"	"will"	"find"	"them"	"satisfy"	"on"	"educational"	"record"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"development"	"for"	"power"	"the"	"power_development"	"development_for"	"for_the"	"and_power_development"	"power_development_for"	"development_for_the"	"for_the_advanced"	"CC"	"NN"	"NN"	"RB"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"speed"	"muscle"	"and"	"power"	"development"	"even"	"for"	"the"	"advanced"	"bodybuilder"	"because"	"each"	"hip"	"and"	"leg"	"is"	"exercise"	"thus"	"enable"	"a"	"massive"	"concentrated"	"effort"	"to"	"be"	"focus_on"	"each"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"attach"	"a"	"could"	"label"	"could_attach"	"attach_a"	"a_label"	"them_could_attach"	"could_attach_a"	"attach_a_label"	"a_label_to"	"PRP"	"MD"	"VB"	"RB"	"DT"	"NN"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"think_of"	"again"	"of"	"her"	"child"	"those"	"two"	"who"	"had"	"die"	"young"	"the"	"later"	"science"	"which"	"might"	"have"	"save"	"them"	"could"	"attach"	"even"	"a"	"label"	"to"	"their"	"malignancy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"n't"	"know"	"does"	"the"	"does_n't"	"n't_know"	"know_the"	"who_does_n't"	"does_n't_know"	"n't_know_the"	"know_the_team"	"WP"	"VBZ"	"RB"	"RB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"texas"	"who"	"does"	"n't"	"even"	"know"	"the"	"team"	"play"	"person"	"rank"	"fourth"	"in"	"group"	"score"	"after"	"three"	"game"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"n't"	"have"	"does"	"a"	"does_n't"	"n't_have"	"have_a"	"person_does_n't"	"does_n't_have"	"n't_have_a"	"have_a_nose"	"NNP"	"VBZ"	"RB"	"RB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"n't"	"even"	"have"	"a"	"nose"	"guard"	"or"	"hip_pad"	"but"	"he"	"one"	"of"	"the"	"most"	"valuable"	"member"	"of"	"the"	"group"	"team"	"that"	"will"	"be"	"heavily"	"favor"	"saturday"	"over"	"oklahoma"	"in"	"the"	"cotton_bowl"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"or"	"picturesque"	"pictorial"	"the"	"pictorial_or"	"or_picturesque"	"picturesque_the"	"however_pictorial_or"	"pictorial_or_picturesque"	"or_picturesque_the"	"picturesque_the_surface"	"RB"	"JJ"	"CC"	"RB"	"JJ"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"appear"	"that"	"the"	"dominant"	"tendency"	"of"	"early"	"tale"	"however"	"pictorial"	"or"	"even"	"picturesque"	"the"	"surface"	"be"	"already"	"toward"	"the"	"symbolic"	"the"	"emblematic"	"the"	"expressionistic"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"was"	"more"	"he"	"touch"	"he_was"	"was_more"	"more_touch"	"although_he_was"	"he_was_more"	"was_more_touch"	"more_touch_by"	"IN"	"PRP"	"VBD"	"RB"	"RB"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"thought"	"of"	"this"	"lonely"	"woman"	"sit"	"her"	"window"	"touch"	"him"	"although"	"he"	"was"	"even"	"more"	"touch"	"by"	"her"	"plumpness"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"or"	"of"	","	"observe"	",_or"	"or_of"	"of_observe"	"learn_,_or"	",_or_of"	"or_of_observe"	"of_observe_."	"VB"	"ε"	"CC"	"RB"	"IN"	"VB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"capable"	"as"	"their"	"mind"	"may"	"be"	"in"	"some"	"direction"	"these"	"guardian"	"the"	"nation"	"security"	"be"	"incapable"	"of"	"learn"	"or"	"even"	"of"	"observe"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
