"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"
"2:32:01::"	"been"	"to"	"has"	"read"	"has_been"	"been_to"	"to_read"	"presbyterian_church_has_been"	"has_been_to"	"been_to_read"	"to_read_the"	"NN"	"VBZ"	"VBN"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"every"	"family"	"of"	"presbyterian_church"	"has"	"been"	"ask"	"to"	"read"	"the"	"bible"	"and"	"pray"	"together"	"daily"	"during"	"national_christian_family_week"	"and"	"to"	"undertake"	"one"	"project"	"in_which"	"all"	"members"	"of"	"the"	"family"	"participate"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"been"	"to"	"has"	"set_up"	"has_been"	"been_to"	"to_set_up"	"board_has_been"	"has_been_to"	"been_to_set_up"	"to_set_up_an"	"NNP"	"VBZ"	"VBN"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"sydney_larson"	"a"	"staff"	"representative"	"for"	"the"	"united_steel"	"workers"	"which"	"the"	"firm"	"workers"	"join"	"before"	"say"	"the"	"state"	"labor"	"relations"	"board"	"has"	"been"	"ask"	"to"	"set_up"	"an"	"election"	"to"	"pick"	"a"	"bargaining"	"agent"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"when"	"about"	"information"	"ku_klux_klan"	"information_when"	"when_about"	"about_ku_klux_klan"	"false_information_when"	"information_when_about"	"when_about_ku_klux_klan"	"about_ku_klux_klan_membership"	"JJ"	"NN"	"WRB"	"VB"	"IN"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"u._s._attorney_macon_weaver"	"say"	"the"	"federal"	"complaint"	"charge"	"the"	"juror"	"give"	"false"	"information"	"when"	"ask"	"about"	"ku_klux_klan"	"membership"	"during"	"selection"	"of"	"jury"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"he"	"members"	"∅"	"of"	"∅_he"	"he_members"	"members_of"	"∅_∅_he"	"∅_he_members"	"he_members_of"	"members_of_the"	"ε"	"ε"	"PRP"	"VB"	"NNS"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"ask"	"members"	"of"	"the"	"panel"	"to"	"tell"	"him"	"if"	"anyone"	"outside"	"the"	"court"	"had"	"speak_to"	"them"	"about"	"the"	"case"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"questions"	"the"	"the"	"personal"	"the_questions"	"questions_the"	"the_personal"	"because_the_questions"	"the_questions_the"	"questions_the_personal"	"the_personal_opinion"	"IN"	"DT"	"NNS"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"replies"	"from"	"each"	"individual"	"town"	"not"	"give"	"in"	"detail"	"because"	"the"	"questions"	"ask"	"the"	"personal"	"opinion"	"of"	"the"	"several"	"assessors"	"and"	"be"	"not"	"necessarily"	"the"	"established"	"policy"	"of"	"the"	"town"	"in"	"each"	"case"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"was"	"of"	"that"	"the"	"that_was"	"was_of"	"of_the"	"question_that_was"	"that_was_of"	"was_of_the"	"of_the_assessors"	"NN"	"WDT"	"VBD"	"VB"	"IN"	"DT"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"another"	"that"	"was"	"ask"	"of"	"the"	"assessors"	"be"	"whether"	"they"	"favor"	"the"	"assessment"	"of"	"movable"	"property"	"at"	"its"	"location"	"or"	"at"	"the"	"residence"	"of"	"the"	"owner"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"she"	","	"?"	"turn"	"?_she"	"she_,"	",_turn"	"''_?_she"	"?_she_,"	"she_,_turn"	",_turn_slowly"	"ε"	"ε"	"PRP"	"VB"	"ε"	"VB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"me"	"she"	"turn"	"slowly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"he"	","	"?"	"try"	"?_he"	"he_,"	",_try"	"''_?_he"	"?_he_,"	"he_,_try"	",_try_to"	"ε"	"ε"	"PRP"	"VB"	"ε"	"VB"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"are"	"your"	"people"	"still"	"he"	"ask"	"try"	"to"	"touch"	"a"	"part"	"of"	"her"	"life"	"person"	"had"	"n't"	"discuss"	"so"	"he"	"could"	"have"	"something"	"of"	"her"	"for"	"himself"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"she"	","	"?"	"turn"	"?_she"	"she_,"	",_turn"	"''_?_she"	"?_she_,"	"she_,_turn"	",_turn_suddenly"	"ε"	"ε"	"PRP"	"VB"	"ε"	"VB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"be"	"this"	"ask"	"turn"	"suddenly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"she"	"suddenly"	"?"	"."	"?_she"	"she_suddenly"	"suddenly_."	"''_?_she"	"?_she_suddenly"	"she_suddenly_."	"suddenly_._∅"	"ε"	"ε"	"PRP"	"VB"	"RB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"the_matter"	"she"	"suddenly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"'ll"	"the"	"i"	"daughter"	"i_'ll"	"'ll_the"	"the_daughter"	"think_i_'ll"	"i_'ll_the"	"'ll_the_daughter"	"the_daughter_if"	"VB"	"PRP"	"MD"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"since"	"we"	"have"	"coffee"	"with"	"them"	"this"	"afternoon"	"he"	"i"	"think"	"i"	"ask"	"the"	"daughter"	"if"	"we"	"can"	"pay"	"her"	"to"	"come"	"in"	"every_day"	"to"	"clean"	"for"	"us"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"-"	"me"	"person"	"to"	"person_-"	"-_me"	"me_to"	"-_person_-"	"person_-_me"	"-_me_to"	"me_to_stay"	"ε"	"NNP"	"ε"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"go_on"	"when"	"we"	"finish"	"person"	"ask"	"me"	"to"	"stay"	"a_little"	"longer"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"she"	"smolderingly"	"?"	"."	"?_she"	"she_smolderingly"	"smolderingly_."	"''_?_she"	"?_she_smolderingly"	"she_smolderingly_."	"smolderingly_._∅"	"ε"	"ε"	"PRP"	"VB"	"RB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"happen"	"when"	"there"	"be"	"more"	"water"	"she"	"ask"	"smolderingly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"be"	"for"	"could"	"a"	"could_be"	"be_for"	"for_a"	"more_could_be"	"could_be_for"	"be_for_a"	"for_a_trial"	"NN"	"VB"	"VB"	"VB"	"JJ"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"could"	"be"	"ask"	"for"	"a"	"trial"	"intend"	"to"	"warn"	"the"	"world"	"against"	"anti-semitism"	"than"	"this"	"opportunity"	"to"	"expose"	"the"	"exact"	"link"	"between"	"the"	"respectable"	"anti-semite"	"and"	"the"	"concentration_camp"	"brute"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"n't"	"you"	"did"	"to"	"did_n't"	"n't_you"	"you_to"	"i_did_n't"	"did_n't_you"	"n't_you_to"	"you_to_fight"	"PRP"	"VBD"	"RB"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"n't"	"ask"	"you"	"to"	"fight"	"for"	"the"	"ball_club"	"person"	"say"	"slowly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"``"	"person"	"∅"	"for"	"∅_``"	"``_person"	"person_for"	"∅_∅_``"	"∅_``_person"	"``_person_for"	"person_for_a"	"ε"	"ε"	"ε"	"VB"	"NNP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"for"	"a"	"job"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"to"	","	"question"	"and"	"question_to"	"to_,"	",_and"	"salient_question_to"	"question_to_,"	"to_,_and"	",_and_ask"	"JJ"	"NN"	"TO"	"VB"	"ε"	"CC"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"there"	"was"	"also"	"one"	"salient"	"question"	"to"	"ask"	"and"	"ask"	"widely"	"did"	"you"	"notice"	"anything"	"out-of-the-way"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"and"	"widely"	","	":"	",_and"	"and_widely"	"widely_:"	"ask_,_and"	",_and_widely"	"and_widely_:"	"widely_:_did"	"VB"	"ε"	"CC"	"VB"	"RB"	"ε"	"VBD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"there"	"was"	"also"	"the"	"one"	"question"	"to"	"ask"	"and"	"ask"	"widely"	"did"	"you"	"notice"	"anything"	"out-of-the-way"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"i"	"about"	"∅"	"the"	"∅_i"	"i_about"	"about_the"	"∅_∅_i"	"∅_i_about"	"i_about_the"	"about_the_battle"	"ε"	"ε"	"PRP"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"ask"	"about"	"the"	"battle"	"between"	"life"	"and"	"death"	"in"	"his"	"play"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"i"	"what"	","	"he"	",_i"	"i_what"	"what_he"	"lead_,_i"	",_i_what"	"i_what_he"	"what_he_think"	"NN"	"ε"	"PRP"	"VB"	"WP"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"give"	"a"	"lead"	"i"	"ask"	"what"	"he"	"think"	"about"	"those"	"who"	"find"	"a"	"religious"	"significance"	"to"	"his"	"play"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"to"	"not"	"need"	"merely"	"need_to"	"to_not"	"not_merely"	"we_need_to"	"need_to_not"	"to_not_merely"	"not_merely_whether"	"PRP"	"VB"	"TO"	"VB"	"RB"	"RB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"answer"	"these"	"we"	"need"	"to"	"ask"	"not"	"merely"	"whether"	"communist"	"troops"	"have"	"cross"	"over"	"into"	"territory"	"they"	"did"	"not"	"occupy"	"before"	"and"	"not"	"merely"	"whether"	"disciplined"	"agent"	"of"	"the"	"cominform"	"be"	"in"	"control"	"of"	"government"	"from"	"which"	"they"	"were"	"formerly"	"exclude"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"-"	","	"passive"	"psychologist"	"passive_-"	"-_,"	",_psychologist"	"become_passive_-"	"passive_-_,"	"-_,_psychologist"	",_psychologist_say"	"VB"	"JJ"	"ε"	"VB"	"ε"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"on_the_other_hand"	"a"	"husband"	"who"	"always"	"has"	"be"	"and"	"assertive"	"may"	"suddenly"	"become"	"passive"	"ask"	"psychologist"	"say"	"for"	"reassurance"	"that"	"his"	"wife"	"still"	"find"	"him"	"desirable"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"even"	"the"	"n't"	"cost"	"n't_even"	"even_the"	"the_cost"	"did_n't_even"	"n't_even_the"	"even_the_cost"	"the_cost_of"	"VBD"	"RB"	"RB"	"VB"	"DT"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"n't"	"even"	"ask"	"the"	"cost"	"of"	"this"	"collection"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"i"	"them"	"and"	"if"	"and_i"	"i_them"	"them_if"	",_and_i"	"and_i_them"	"i_them_if"	"them_if_they"	"ε"	"CC"	"PRP"	"VB"	"PRP"	"IN"	"PRP"	"0"	"0"	"0"	"0"	"i"	"was"	"have"	"lunch"	"not_long"	"ago"	"apology"	"to"	"person"	"with"	"three"	"distinguished"	"historian"	"one"	"specialize"	"in"	"the"	"european"	"middle_ages"	"one"	"in"	"american"	"history"	"and"	"one"	"in"	"the"	"far_east"	"and"	"ask"	"them"	"if"	"they"	"could"	"name"	"instance"	"where"	"the"	"general"	"mores"	"had"	"been"	"radically"	"change"	"with"	"deliberate"	"speed"	"majestic"	"instancy"	"person"	"words"	"for"	"the"	"hound_of_heaven"	"pursuit"	"by"	"judicial"	"fiat"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"had"	"her"	"anyone"	","	"anyone_had"	"had_her"	"her_,"	"if_anyone_had"	"anyone_had_her"	"had_her_,"	"her_,_she"	"IN"	"NN"	"VBD"	"VB"	"PRP$"	"ε"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"had"	"ask"	"her"	"she"	"would"	"have"	"describe"	"herself"	"only"	"as"	"nervous"	"and"	"worried"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"would"	"her"	"he"	"to"	"he_would"	"would_her"	"her_to"	"day_he_would"	"he_would_her"	"would_her_to"	"her_to_marry"	"NN"	"PRP"	"MD"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"had"	"assume"	"before"	"that"	"one"	"day"	"he"	"would"	"ask"	"her"	"to"	"marry"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"politely"	"person"	"had"	"to"	"had_politely"	"politely_person"	"person_to"	"he_had_politely"	"had_politely_person"	"politely_person_to"	"person_to_join"	"PRP"	"VBD"	"RB"	"VB"	"NNP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"had"	"fill_out"	"the"	"return"	"and"	"because"	"when"	"he"	"be"	"finished"	"was"	"close"	"to"	"the"	"lunch"	"hour"	"he"	"had"	"politely"	"ask"	"person"	"to"	"join"	"him"	"never"	"expect"	"her"	"to"	"accept"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"person"	"her"	","	"when"	",_person"	"person_her"	"her_when"	"moccasins_,_person"	",_person_her"	"person_her_when"	"her_when_she"	"NN"	"ε"	"NNP"	"VB"	"PRP$"	"WRB"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"go"	"downstairs"	"and"	"receive"	"another"	"curious"	"shock"	"for"	"when"	"flap"	"into"	"the"	"dining_room"	"in"	"her"	"homemade"	"moccasins"	"person"	"ask"	"her"	"when"	"she"	"had"	"bring"	"coffee"	"to"	"her"	"room"	"and"	"person"	"say"	"she"	"had"	"n't"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"by"	"various"	"error"	"observer"	"error_by"	"by_various"	"various_observer"	"'s_error_by"	"error_by_various"	"by_various_observer"	"various_observer_to"	"POS"	"NN"	"IN"	"VB"	"JJ"	"NN"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"director"	"help"	"tailor-make"	"a"	"of"	"the"	"district_manager"	"error"	"by"	"ask"	"various"	"observer"	"to"	"write_out"	"sentence"	"comment"	"on"	"the"	"mistake"	"they"	"feel"	"he"	"make"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
