"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"
"3:00:00::"	"a"	"person"	"need"	"to"	"need_a"	"a_person"	"person_to"	"we_need_a"	"need_a_person"	"a_person_to"	"person_to_re-explore"	"PRP"	"VB"	"DT"	"JJ"	"NNP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"do"	"you"	"think"	"need"	"a"	"new"	"person"	"to"	"re-explore"	"the"	"anglo-american"	"scene"	"he"	"ask"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"drink"	"us"	"."	"us_a"	"a_drink"	"drink_."	"of_us_a"	"us_a_drink"	"a_drink_."	"drink_._∅"	"IN"	"PRP"	"DT"	"JJ"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"sit"	"brood"	"for"	"a"	"full"	"minute"	"which"	"i"	"make"	"each"	"of"	"us"	"a"	"new"	"drink"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"the"	"government"	"in"	"."	"in_the"	"the_government"	"government_."	"resolve_in_the"	"in_the_government"	"the_government_."	"government_._∅"	"VB"	"IN"	"DT"	"JJ"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"from"	"the"	"very"	"beginning"	"the"	"electoral"	"discussion"	"raise"	"fundamental"	"issue"	"in"	"moroccan"	"politics"	"the"	"type"	"of"	"question"	"that"	"be"	"most"	"difficult"	"to"	"resolve"	"in"	"the"	"new"	"government"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"be"	"man"	"they"	"and"	"they_be"	"be_man"	"man_and"	"because_they_be"	"they_be_man"	"be_man_and"	"man_and_to"	"IN"	"PRP"	"VB"	"JJ"	"NN"	"CC"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"because"	"be"	"new"	"man"	"and"	"to"	"be"	"sure"	"that"	"they"	"did"	"n't"	"get"	"lost"	"person"	"had"	"place"	"person"	"and"	"person"	"in"	"the"	"center"	"of"	"the"	"patrol"	"as"	"it"	"file_out"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"catastrophically"	"as"	"so"	"some"	"so_catastrophically"	"catastrophically_as"	"as_some"	"not_so_catastrophically"	"so_catastrophically_as"	"catastrophically_as_some"	"as_some_prophet"	"RB"	"RB"	"RB"	"JJ"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"movement"	"of"	"industry"	"away"	"the"	"central_city"	"be"	"not"	"so"	"catastrophically"	"new"	"as"	"some"	"prophet"	"seem"	"to"	"believe"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"degree_of_freedom"	"manufacturer"	"in"	"manufacturer_a"	"a_degree_of_freedom"	"degree_of_freedom_in"	"the_manufacturer_a"	"manufacturer_a_degree_of_freedom"	"a_degree_of_freedom_in"	"degree_of_freedom_in_select"	"DT"	"NN"	"DT"	"JJ"	"NN"	"IN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"truck"	"and"	"the"	"give"	"the"	"manufacturer"	"a"	"new"	"degree_of_freedom"	"in"	"select"	"his"	"plant"	"site"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"the"	"automobile"	","	"assembly"	",_the"	"the_automobile"	"automobile_assembly"	"los_angeles_,_the"	",_the_automobile"	"the_automobile_assembly"	"automobile_assembly_plant"	"NN"	"ε"	"DT"	"JJ"	"NN"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"group"	"group"	"enormous"	"installation"	"at"	"location"	"and"	"location"	"the"	"pentagon"	"group"	"in"	"group"	"and"	"group"	"in"	"los_angeles"	"the"	"new"	"automobile"	"assembly"	"plant"	"everywhere"	"none"	"of"	"these"	"is"	"substantially"	"serve"	"by"	"any"	"sort"	"of"	"conventional"	"mass_rapid_transit"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"build"	"``"	"they"	"unnatural"	"they_build"	"build_``"	"``_unnatural"	",_they_build"	"they_build_``"	"build_``_unnatural"	"``_unnatural_''"	"ε"	"PRP"	"VB"	"JJ"	"ε"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"cell"	"coalesce"	"organism"	"they"	"build"	"new"	"unnatural"	"and"	"internally"	"control"	"environment"	"to"	"cope"	"even"	"more"	"successfully"	"with"	"the"	"entropy"	"increasing"	"property"	"of"	"the"	"external"	"world"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"the"	"black"	","	"mare"	",_the"	"the_black"	"black_mare"	"violet_,_the"	",_the_black"	"the_black_mare"	"black_mare_."	"NNP"	"ε"	"DT"	"JJ"	"JJ"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"papa"	"go_out"	"to"	"do"	"god"	"work"	"person"	"often"	"accompany"	"him"	"the"	"buggy"	"which"	"was"	"draw"	"by"	"violet"	"the"	"new"	"black"	"mare"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"squared"	"to"	"toe"	"to_a"	"a_squared"	"squared_toe"	"toe_to_a"	"to_a_squared"	"a_squared_toe"	"squared_toe_shape"	"NN"	"TO"	"DT"	"JJ"	"JJ"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"style"	"run"	"the"	"gamut"	"from"	"slender"	"tapered"	"with"	"elongated"	"toe"	"to"	"a"	"new"	"squared"	"toe"	"shape"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"each"	"recording"	"with"	"catalogue"	"with_each"	"each_recording"	"recording_catalogue"	"small_with_each"	"with_each_recording"	"each_recording_catalogue"	"recording_catalogue_."	"JJ"	"IN"	"DT"	"JJ"	"NN"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"gap"	"between"	"the"	"bookshelf"	"and"	"record"	"cabinet"	"grow"	"small"	"with"	"each"	"new"	"recording"	"catalogue"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"∅"	"on"	"∅"	"the"	"∅_∅"	"∅_on"	"on_the"	"∅_∅_∅"	"∅_∅_on"	"∅_on_the"	"on_the_list"	"ε"	"ε"	"ε"	"JJ"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"on"	"the"	"list"	"be"	"person"	"person"	"person"	"person"	"person"	"person"	"person"	"person"	"person"	"and"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"the"	"device"	"of"	"be"	"of_the"	"the_device"	"device_be"	"decade_of_the"	"of_the_device"	"the_device_be"	"device_be_not"	"NN"	"IN"	"DT"	"JJ"	"NN"	"VB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"field"	"of"	"entertainment"	"there"	"be"	"no"	"spur"	"to"	"financial"	"so"	"effective"	"as"	"audience"	"boredom"	"and"	"the"	"first"	"decade"	"of"	"the"	"new"	"device"	"be"	"not"	"over"	"before"	"audience"	"begin"	"stay"	"away"	"in"	"large_number"	"from"	"the"	"simple-minded"	"one"	"minute"	"show"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"the"	"form"	"of"	"and"	"of_the"	"the_form"	"form_and"	"potential_of_the"	"of_the_form"	"the_form_and"	"form_and_to"	"NN"	"IN"	"DT"	"JJ"	"NN"	"CC"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"there"	"still"	"remain"	"the"	"need"	"for"	"one"	"great"	"artist"	"to"	"explore"	"the"	"full"	"potential"	"of"	"the"	"new"	"form"	"and"	"to"	"make"	"it"	"an"	"art"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"our"	"person"	"be"	"-"	"be_our"	"our_person"	"person_-"	"disposition_be_our"	"be_our_person"	"our_person_-"	"person_-_person"	"NN"	"VB"	"PRP$"	"JJ"	"NNP"	"ε"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"happy"	"always"	"smile"	"lad"	"the"	"sunny"	"disposition"	"be"	"our"	"new"	"person"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"series"	"of"	"of"	"of_a"	"a_series"	"series_of"	"first_of_a"	"of_a_series"	"a_series_of"	"series_of_article"	"JJ"	"IN"	"DT"	"JJ"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"exercise"	"i"	"shall"	"discuss"	"this"	"the"	"first"	"of"	"a"	"new"	"series"	"of"	"article"	"on"	"muscle"	"definition"	"specialization"	"of"	"a"	"particular"	"body_part"	"be"	"the"	"one_leg_lunge"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"state_government"	"form"	"by"	"form_a"	"a_state_government"	"state_government_by"	"had_form_a"	"form_a_state_government"	"a_state_government_by"	"state_government_by_declare"	"VBD"	"VB"	"DT"	"JJ"	"NN"	"IN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"peddler"	"come"	"bawl"	"his"	"wares"	"and"	"tell"	"them"	"the"	"convention"	"in"	"location"	"which"	"had"	"form"	"a"	"new"	"state_government"	"by"	"declare"	"the"	"government"	"at"	"location"	"in"	"the"	"east"	"illegal"	"because"	"they"	"be"	"traitor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"entanglement"	"in"	"."	"in_a"	"a_entanglement"	"entanglement_."	"himself_in_a"	"in_a_entanglement"	"a_entanglement_."	"entanglement_._∅"	"PRP"	"IN"	"DT"	"JJ"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"when"	"she"	"call"	"he"	"had"	"think"	"better"	"of"	"matter"	"and"	"decide"	"not"	"to"	"involve"	"himself"	"in"	"a"	"new"	"entanglement"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"his"	"team"	"direct"	"to"	"direct_his"	"his_team"	"team_to"	"and_direct_his"	"direct_his_team"	"his_team_to"	"team_to_a"	"CC"	"VB"	"PRP$"	"JJ"	"NN"	"TO"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"the"	"former"	"group"	"field_general"	"come_off"	"the"	"bench"	"for"	"debut"	"with"	"the"	"group"	"sunday"	"and"	"direct"	"his"	"new"	"team"	"to"	"a"	"upset"	"victory"	"over"	"the"	"group"	"defend"	"league"	"champion"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"group"	")"	"high"	")_a"	"a_group"	"group_high"	"passing_)_a"	")_a_group"	"a_group_high"	"group_high_."	"NN"	"ε"	"DT"	"JJ"	"NNP"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"group"	"yard"	"spree"	"against"	"group"	"give"	"the"	"group"	"a"	"game"	"total"	"offense"	"of"	"rushing"	"and"	"passing"	"a"	"new"	"group"	"high"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"habitat"	"acquire"	"in"	"acquire_a"	"a_habitat"	"habitat_in"	"has_acquire_a"	"acquire_a_habitat"	"a_habitat_in"	"habitat_in_the"	"VBZ"	"VB"	"DT"	"JJ"	"NN"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"recent"	"year"	"gagwriter"	"have"	"discover"	"this"	"brand"	"blunder"	"and"	"thus"	"the"	"misplaced"	"modifier"	"has"	"acquire"	"a"	"new"	"habitat"	"in"	"the"	"gag_line"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"source"	"as"	"of"	"as_a"	"a_source"	"source_of"	"planet_as_a"	"as_a_source"	"a_source_of"	"source_of_information"	"NN"	"IN"	"DT"	"JJ"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"has"	"recently"	"become"	"practical"	"to"	"use"	"radio_emission"	"of"	"the"	"moon"	"and"	"planet"	"as"	"a"	"new"	"source"	"of"	"information"	"about"	"these"	"heavenly_body"	"and"	"their"	"atmosphere"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
