"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"
"2:30:01::"	"to"	"."	"idea"	"∅"	"idea_to"	"to_."	"._∅"	"the_idea_to"	"idea_to_."	"to_._∅"	"._∅_∅"	"DT"	"NN"	"TO"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"d"	"minor"	"sonata"	"op."	"no."	"introduce"	"by"	"dynamically"	"shaped"	"arpeggios"	"be"	"most"	"engaging"	"in"	"its"	"moments"	"of"	"quasi-recitative"	"single"	"lines"	"in_which"	"the"	"fingers"	"seem"	"be"	"feel"	"their"	"way"	"toward"	"the"	"idea"	"to"	"come"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	"to"	"from"	"were"	"african"	"were_to"	"to_from"	"from_african"	"congo_were_to"	"were_to_from"	"to_from_african"	"from_african_,"	"NNP"	"VBD"	"TO"	"VB"	"VB"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"secretary-general_hammarskjo"	"ld"	"decide"	"that"	"it"	"would"	"be"	"preferable"	"if"	"u._n."	"troops"	"send"	"into"	"the"	"congo"	"were"	"to"	"come"	"from"	"african"	"or"	"at_least"	"nonwhite"	"nations"	"certainly"	"not"	"from"	"the"	"u._s."	"russia"	"great_britain"	"or"	"france"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"he"	"into"	","	"this"	",_he"	"he_into"	"into_this"	"in_fact_,_he"	",_he_into"	"he_into_this"	"into_this_world"	"RB"	"ε"	"PRP"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in_fact"	"come"	"into"	"this"	"world"	"himself"	"in"	"the"	"person"	"of"	"his"	"son"	"jesus_christ"	"who"	"stand"	"here"	"amid"	"the"	"darkness"	"of"	"human"	"sin"	"and"	"say"	"i"	"be"	"the"	"light"	"of"	"the"	"world"	"he"	"that"	"followeth"	"me"	"shall"	"not"	"walk"	"in_darkness"	"but"	"shall"	"have"	"the"	"light"	"of"	"life"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"while"	"a"	"long"	"book"	"long_while"	"while_a"	"a_book"	"very_long_while"	"long_while_a"	"while_a_book"	"a_book_that"	"RB"	"JJ"	"IN"	"VB"	"DT"	"NN"	"WDT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"only"	"once"	"in"	"very"	"long"	"while"	"come"	"a"	"book"	"that"	"give"	"the"	"reader"	"a"	"magic"	"sense"	"of"	"share"	"a"	"rare"	"experience"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:02::"	"mij"	"a"	"and"	"knowledge"	"and_mij"	"mij_a"	"a_knowledge"	"himself_and_mij"	"and_mij_a"	"mij_a_knowledge"	"a_knowledge_of"	"PRP"	"CC"	"NNP"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"now"	"with"	"the"	"increasing"	"between"	"himself"	"and"	"mij"	"come"	"a"	"knowledge"	"of"	"an"	"obscure"	"need"	"that"	"of"	"being"	"trust"	"implicitly"	"by"	"some"	"creature"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:01::"	"they"	"together"	"∅"	"in"	"∅_they"	"they_together"	"together_in"	"∅_∅_they"	"∅_they_together"	"they_together_in"	"together_in_the"	"ε"	"ε"	"PRP"	"VB"	"RB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"come"	"together"	"in"	"the"	"huge"	"high-ceilinged"	"council_chamber"	"to"	"hear"	"the"	"late"	"leader"	"eulogize"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	"n't"	"from"	"did"	"me"	"did_n't"	"n't_from"	"from_me"	"it_did_n't"	"did_n't_from"	"n't_from_me"	"from_me_."	"PRP"	"VBD"	"RB"	"VB"	"VB"	"PRP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"n't"	"come"	"from"	"me"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:05::"	"letter"	"on"	"coahr"	"the"	"coahr_letter"	"letter_on"	"on_the"	"the_coahr_letter"	"coahr_letter_on"	"letter_on_the"	"on_the_eve"	"DT"	"NNP"	"NN"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"letter"	"come"	"on"	"the"	"eve"	"of"	"a"	"large"	"gathering"	"of"	"theater"	"managers"	"and"	"owners"	"schedule"	"to"	"begin"	"here"	"sunday"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"now"	"when"	"has"	"the"	"has_now"	"now_when"	"when_the"	"time_has_now"	"has_now_when"	"now_when_the"	"when_the_gardens"	"NN"	"VBZ"	"RB"	"VB"	"WRB"	"DT"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"people"	"and"	"soils"	"respond"	"slowly"	"say"	"walter_clark"	"but"	"time"	"has"	"now"	"come"	"when"	"the"	"gardens"	"produce"	"delicious"	"long-keeping"	"vegetables"	"due_to"	"this"	"enrichment"	"program"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"who"	"to"	"women"	"west_venice"	"women_who"	"who_to"	"to_west_venice"	"the_women_who"	"women_who_to"	"who_to_west_venice"	"to_west_venice_,"	"DT"	"NNS"	"WP"	"VB"	"VB"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"who"	"come"	"to"	"west_venice"	"having"	"forsake"	"radicalism"	"be"	"interested"	"in"	"live"	"only"	"for_the_moment"	"in"	"be"	"constantly"	"on_the_move"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:01::"	"rifle"	"as"	"a"	"no"	"a_rifle"	"rifle_as"	"as_no"	"in_a_rifle"	"a_rifle_as"	"rifle_as_no"	"as_no_surprise"	"IN"	"DT"	"NN"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"deadliness"	"of"	"the"	"in"	"a"	"rifle"	"come"	"as"	"no"	"surprise"	"to"	"me"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	"it"	"from"	"when"	"a"	"when_it"	"it_from"	"from_a"	"implications_when_it"	"when_it_from"	"it_from_a"	"from_a_man"	"NNS"	"WRB"	"PRP"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"call"	"for"	"action"	"before"	"it"	"be"	"late"	"have"	"alarming"	"implications"	"when"	"it"	"come"	"from"	"a"	"man"	"who"	"in"	"his"	"previous"	"reports"	"on"	"the"	"schools"	"caution"	"so"	"strongly"	"against"	"extreme"	"measures"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"she"	"to"	","	"america"	",_she"	"she_to"	"to_america"	"contract_,_she"	",_she_to"	"she_to_america"	"to_america_and"	"NN"	"ε"	"PRP"	"VB"	"VB"	"NNP"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"after"	"sign"	"a"	"contract"	"she"	"come"	"to"	"america"	"and"	"have"	"goodbye"	"mr."	"chips"	"as"	"her"	"first"	"assignment"	"after"	"a"	"year"	"wait"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"have"	"to"	"that"	"greer_garson"	"that_have"	"have_to"	"to_greer_garson"	"honors_that_have"	"that_have_to"	"have_to_greer_garson"	"to_greer_garson_be"	"NNP"	"WDT"	"VBP"	"VB"	"VB"	"NNP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"honors"	"have"	"come"	"to"	"greer_garson"	"be"	"countless"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:03::"	"pennsylvania_avenue"	"together"	"where"	"with"	"where_pennsylvania_avenue"	"pennsylvania_avenue_together"	"together_with"	"capitol_hill_where_pennsylvania_avenue"	"where_pennsylvania_avenue_together"	"pennsylvania_avenue_together_with"	"together_with_constitution_avenue"	"NN"	"WRB"	"NNP"	"VB"	"RB"	"IN"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"within"	"an"	"easy"	"from"	"capitol_hill"	"where"	"pennsylvania_avenue"	"come"	"together"	"with"	"constitution_avenue"	"begin"	"a"	"series"	"of"	"great"	"federal"	"buildings"	"some"	"a"	"block"	"long"	"and"	"all"	"about"	"seven-stories"	"high"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"who"	"into"	","	"office"	",_who"	"who_into"	"into_office"	"barnett_,_who"	",_who_into"	"who_into_office"	"into_office_with"	"NNP"	"ε"	"WP"	"VB"	"VB"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"barnett"	"come"	"into"	"office"	"with"	"no"	"previous"	"experience"	"in_public"	"administration"	"has"	"surround"	"himself"	"with"	"confusion"	"which"	"not_only"	"keep"	"his"	"foes"	"guess"	"but"	"his"	"friends"	"as_well"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	"movement"	"from"	"a"	"the"	"a_movement"	"movement_from"	"from_the"	"see_a_movement"	"a_movement_from"	"movement_from_the"	"from_the_loyalist"	"VB"	"DT"	"NN"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"barnett"	"as"	"the"	"titular"	"head"	"of"	"the"	"democratic_party"	"apparently"	"must"	"make"	"the"	"to"	"reestablish"	"relations"	"with"	"the"	"national"	"democratic_party"	"or"	"see"	"a"	"movement"	"come"	"from"	"the"	"loyalist"	"ranks"	"to"	"completely"	"bypass"	"him"	"as"	"a"	"party"	"functionary"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	","	"to"	"god"	"earth"	"god_,"	",_to"	"to_earth"	"of_god_,"	"god_,_to"	",_to_earth"	"to_earth_,"	"IN"	"NNP"	"ε"	"VB"	"VB"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"believe"	"therefore"	"that"	"we"	"be"	"without"	"exception"	"sinners"	"by"	"nature"	"alienate"	"from"	"and"	"that"	"jesus_christ"	"the"	"son"	"of"	"god"	"come"	"to"	"earth"	"the"	"representative"	"head"	"of"	"a"	"new"	"race"	"to"	"die"	"upon"	"the"	"cross"	"and"	"pay"	"the"	"penalty"	"of"	"the"	"sin"	"of"	"the"	"world"	"and"	"that"	"he"	"who"	"thus"	"receive"	"christ"	"as"	"his"	"personal"	"saviour"	"is"	"bear"	"again"	"spiritually"	"with"	"new"	"privileges"	"appetites"	"and"	"affections"	"destine"	"to"	"live"	"and"	"grow"	"in"	"his"	"likeness"	"forever"	
"2:42:04::"	"which"	"from"	"spores"	"plants"	"spores_which"	"which_from"	"from_plants"	"and_spores_which"	"spores_which_from"	"which_from_plants"	"from_plants_grow"	"CC"	"NNS"	"WDT"	"VB"	"VB"	"NNS"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"clay"	"are"	"entomb"	"of"	"pollen"	"grains"	"and"	"spores"	"which"	"come"	"from"	"plants"	"grow"	"in"	"the"	"region"	"at_the_time"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:02::"	"two"	"luxury"	"the"	"and"	"the_two"	"two_luxury"	"luxury_and"	"with_the_two"	"the_two_luxury"	"two_luxury_and"	"luxury_and_liquor"	"IN"	"DT"	"CD"	"VB"	"NN"	"CC"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"early"	"in"	"her"	"life"	"she"	"had"	"discover"	"that"	"where"	"there"	"men"	"there"	"be"	"money"	"and"	"with"	"the"	"two"	"come"	"luxury"	"and"	"liquor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"she"	"to"	"∅"	"new_york"	"∅_she"	"she_to"	"to_new_york"	"∅_∅_she"	"∅_she_to"	"she_to_new_york"	"to_new_york_from"	"ε"	"ε"	"PRP"	"VB"	"VB"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"come"	"to"	"new_york"	"from"	"detroit"	"as"	"a"	"teenager"	"but"	"with"	"a"	"sponsor"	"instead"	"of"	"a"	"chaperone"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"people"	"to"	"∅"	"me"	"∅_people"	"people_to"	"to_me"	"∅_∅_people"	"∅_people_to"	"people_to_me"	"to_me_with_confidence"	"ε"	"ε"	"NNS"	"VB"	"VB"	"PRP"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"come"	"to"	"me"	"with_confidence"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	","	"to"	"teresa_durlach"	"my"	"teresa_durlach_,"	",_to"	"to_my"	",_teresa_durlach_,"	"teresa_durlach_,_to"	",_to_my"	"to_my_aid"	"ε"	"NNP"	"ε"	"VB"	"VB"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"that"	"be"	"when"	"a"	"woman"	"teresa_durlach"	"come"	"to"	"my"	"aid"	"not"	"so_much"	"with"	"money"	"as"	"with_wisdom"	"and"	"courage"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"growth"	"expansion"	"our"	"into"	"our_growth"	"growth_expansion"	"expansion_into"	"with_our_growth"	"our_growth_expansion"	"growth_expansion_into"	"expansion_into_new"	"IN"	"PRP$"	"NN"	"VB"	"NN"	"IN"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"with"	"growth"	"come"	"expansion"	"into"	"new"	"fields"	"of"	"service"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
