"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"	"A131"	"A132"	"A133"	"A134"	"A135"	"A136"	"A137"
"2:42:08::"	"french_canadian"	"on"	"of"	"the"	"of_french_canadian"	"french_canadian_on"	"on_the"	"descendant_of_french_canadian"	"of_french_canadian_on"	"french_canadian_on_the"	"on_the_location"	"NN"	"IN"	"NN"	"VB"	"VB"	"DT"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"then"	"there"	"be"	"north_america"	"where"	"american"	"be"	"the"	"native"	"of"	"all"	"except"	"the"	"twenty"	"descendant"	"of"	"french_canadian"	"live"	"on"	"the"	"location"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:08::"	"been"	"together"	"'d"	"six"	"'d_been"	"been_together"	"together_six"	"we_'d_been"	"'d_been_together"	"been_together_six"	"together_six_week"	"PRP"	"MD"	"VBN"	"VB"	"RB"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"my"	"first"	"thought"	"be"	"how"	"had"	"it"	"happen"	"so"	"soon"	"but"	"count"	"back"	"on"	"my"	"finger"	"and"	"sure_enough"	"we"	"been"	"live"	"together"	"six"	"week"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:08::"	"not"	"together"	"has"	"as"	"has_not"	"not_together"	"together_as"	"couple_has_not"	"has_not_together"	"not_together_as"	"together_as_man_and_wife"	"NN"	"VBZ"	"RB"	"VB"	"RB"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"petition"	"say"	"the"	"couple"	"has"	"not"	"live"	"together"	"as"	"man_and_wife"	"for"	"more"	"than"	"a"	"year"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:06::"	"you"	"in"	"``"	"the"	"``_you"	"you_in"	"in_the"	"∅_``_you"	"``_you_in"	"you_in_the"	"in_the_present"	"ε"	"ε"	"PRP"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"live"	"in"	"the"	"present"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:08::"	"who"	"alone"	"-"	"in"	"-_who"	"who_alone"	"alone_in"	"ohio_-_who"	"-_who_alone"	"who_alone_in"	"alone_in_a"	"NN"	"ε"	"WP"	"VB"	"RB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"call"	"the"	"afternoon"	"on"	"my"	"old"	"friend"	"person"	"the"	"anglo-american"	"critic"	"his"	"mother"	"be_born"	"in"	"ohio"	"who"	"live"	"alone"	"in"	"a"	"fairytale"	"cottage"	"on"	"the"	"location"	"raise_hell"	"and"	"peacock"	"the"	"former"	"only"	"when"	"the"	"venerable"	"gentleman"	"become"	"an"	"angry"	"old_man"	"about"	"the"	"state"	"of"	"literature"	"or"	"something"	"else"	"that"	"is"	"dwindle"	"and"	"diminish"	"such_as"	"human"	"stature"	"hope"	"and"	"humor"	
"2:42:04::"	"to"	"."	"year"	"∅"	"year_to"	"to_."	"._∅"	"five_year_to"	"year_to_."	"to_._∅"	"._∅_∅"	"JJ"	"NN"	"TO"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"seem"	"to"	"remember"	"he"	"say"	"that"	"in"	"an"	"interview"	"ten"	"year"	"you"	"give"	"humor"	"and"	"comedy"	"five"	"year"	"to"	"live"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:06::"	"i"	"through"	"which"	"the"	"which_i"	"i_through"	"through_the"	"in_which_i"	"which_i_through"	"i_through_the"	"through_the_horror"	"RB"	"RB"	"PRP"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"recall"	"the"	"startling"	"vivid"	"realism"	"a"	"dream"	"in"	"which"	"i"	"live"	"through"	"the"	"horror"	"of"	"the"	"bombing"	"of"	"a"	"little"	"korean"	"town"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:alive(p):01"	"slip"	"grasshopper"	"he"	"into"	"he_slip"	"slip_grasshopper"	"grasshopper_into"	"when_he_slip"	"he_slip_grasshopper"	"slip_grasshopper_into"	"grasshopper_into_the"	"WRB"	"PRP"	"VB"	"JJ"	"NN"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"no_one"	"tell_on"	"person"	"not"	"when"	"he"	"slip"	"live"	"grasshopper"	"into"	"the"	"mite_box"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	"has"	"on"	"name"	"through"	"name_has"	"has_on"	"on_through"	"whose_name_has"	"name_has_on"	"has_on_through"	"on_through_the"	"WP$"	"NN"	"VBZ"	"VB"	"VB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"be"	"person"	"however"	"who"	"produce"	"the"	"first"	"movie"	"whose"	"name"	"has"	"live"	"on"	"through"	"the"	"half"	"century"	"of"	"film"	"history"	"that"	"has"	"since"	"ensue"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:08::"	"still"	"in"	"were"	"location"	"were_still"	"still_in"	"in_location"	"you_were_still"	"were_still_in"	"still_in_location"	"in_location_''"	"PRP"	"VBD"	"RB"	"VB"	"VB"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i'm"	"lucky"	"that"	"were"	"still"	"live"	"in"	"location"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	"not"	"for"	"will"	"twenty-four_hours"	"will_not"	"not_for"	"for_twenty-four_hours"	"he_will_not"	"will_not_for"	"not_for_twenty-four_hours"	"for_twenty-four_hours_if"	"PRP"	"MD"	"RB"	"VB"	"IN"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"be"	"aware"	"will"	"not"	"live"	"for"	"twenty-four_hours"	"if"	"he"	"betray"	"you"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
