"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"
"2:39:00::"	"''"	"terribly"	"bang-sashes"	"funny"	"bang-sashes_''"	"''_terribly"	"terribly_funny"	"``_bang-sashes_''"	"bang-sashes_''_terribly"	"''_terribly_funny"	"terribly_funny_,"	"ε"	"NNS"	"ε"	"VB"	"RB"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"tribute"	"to"	"bang-sashes"	"seem"	"terribly"	"funny"	"though"	"it"	"would"	"be"	"hard"	"to"	"explain"	"why"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:01::"	"it"	"to"	"``"	"me"	"``_it"	"it_to"	"to_me"	"∅_``_it"	"``_it_to"	"it_to_me"	"to_me_you"	"ε"	"ε"	"PRP"	"VB"	"TO"	"PRP"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"seem"	"to"	"me"	"you"	"have"	"enough"	"to"	"do"	"as_it_is"	"eugenia"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:01::"	"it"	"to"	"∅"	"me"	"∅_it"	"it_to"	"to_me"	"∅_∅_it"	"∅_it_to"	"it_to_me"	"to_me_that"	"ε"	"ε"	"PRP"	"VB"	"TO"	"PRP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"seem"	"to"	"me"	"that"	"n._c."	"in"	"his"	"editorial"	"confrontation"	"sr"	"mar."	"has"	"hit"	"upon"	"the"	"real"	"problem"	"that"	"bother"	"all_of"	"us"	"in"	"a"	"complex"	"world"	"how"	"do"	"we"	"retain"	"our"	"personal"	"relationship"	"with"	"those"	"who"	"suffer"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"issue"	"to"	"1"	"be"	"1_issue"	"issue_to"	"to_be"	"april_1_issue"	"1_issue_to"	"issue_to_be"	"to_be_a"	"NNP"	"CD"	"NN"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"f._l._lucas"	"article"	"in"	"sr"	"issue"	"seem"	"to"	"be"	"a"	"very"	"fair"	"and"	"objective"	"analysis"	"of"	"the"	"new_english_bible"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:01::"	"it"	"to"	"∅"	"me"	"∅_it"	"it_to"	"to_me"	"∅_∅_it"	"∅_it_to"	"it_to_me"	"to_me_the"	"ε"	"ε"	"PRP"	"VB"	"TO"	"PRP"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"seem"	"to"	"me"	"the"	"time"	"has"	"come"	"for"	"the"	"american"	"press"	"to"	"start"	"experiment"	"with"	"ways"	"of"	"report"	"the"	"news"	"that"	"will"	"do"	"a"	"better"	"job"	"of"	"communicating"	"and"	"will"	"be"	"less"	"subject_to"	"abuse"	"by"	"those"	"who"	"have"	"learn"	"how"	"to"	"manipulate"	"the"	"present"	"stereotype"	"to"	"serve"	"their"	"own"	"ends"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"he"	"to"	","	"have"	",_he"	"he_to"	"to_have"	"hole_,_he"	",_he_to"	"he_to_have"	"to_have_the"	"NN"	"ε"	"PRP"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"palmer"	"hit"	"a"	"good"	"straight"	"drive"	"up"	"fairway"	"on"	"the"	"nd"	"hole"	"he"	"seem"	"to"	"have"	"the"	"championship"	"won"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"chinese"	"to"	"old"	"have"	"old_chinese"	"chinese_to"	"to_have"	"the_old_chinese"	"old_chinese_to"	"chinese_to_have"	"to_have_so"	"DT"	"NNP"	"JJ"	"VB"	"TO"	"VB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"tremendous"	"emphasis"	"on"	"the"	"in"	"the"	"lo_shu"	"square"	"for"	"purely"	"mathematical"	"reasons"	"and"	"fact"	"that"	"this"	"number"	"so"	"neatly"	"symbolize"	"the"	"heart"	"and"	"center"	"of"	"universe"	"could"	"well"	"explain"	"why"	"the"	"old"	"chinese"	"seem"	"to"	"have"	"so"	"revere"	"the"	"number"	"and"	"why"	"they"	"put"	"so_much"	"stress"	"on"	"the"	"concept"	"of"	"centrality"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"which"	"to"	","	"have"	",_which"	"which_to"	"to_have"	"center_,_which"	",_which_to"	"which_to_have"	"to_have_begin"	"NNP"	"ε"	"WDT"	"VB"	"TO"	"VB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"all"	"this"	"emphasis"	"on"	"centrality"	"and"	"on"	"the"	"number"	"a"	"symbolic"	"expression"	"of"	"the"	"center"	"which"	"seem"	"to"	"have"	"begin"	"as"	"far"	"back"	"as"	"b._c."	"also"	"may"	"conceivably"	"have"	"lead"	"to"	"the"	"development"	"of"	"the"	"five-elements_school"	"and"	"the"	"subsequent"	"efforts"	"to"	"fit"	"everything"	"into"	"numerical"	"categories"	"of"	"five"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"might"	"enough"	","	"to"	",_might"	"might_enough"	"enough_to"	"to_it_,_might"	",_might_enough"	"might_enough_to"	"enough_to_account_for"	"RB"	"ε"	"MD"	"VB"	"RB"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"although"	"the"	"primary"	"mathematical"	"properties"	"of"	"the"	"middle"	"number"	"at"	"the"	"center"	"the"	"lo_shu"	"and"	"the"	"interrelation"	"of"	"all"	"the"	"numbers"	"to_it"	"might"	"seem"	"enough"	"to"	"account_for"	"the"	"deep"	"fascination"	"which"	"the"	"lo_shu"	"hold"	"for"	"the"	"old"	"chinese"	"philosophers"	"this"	"be"	"actually"	"only"	"a"	"beginning"	"of"	"wonders"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"lo_shu"	"to"	"the"	"have"	"the_lo_shu"	"lo_shu_to"	"to_have"	"when_the_lo_shu"	"the_lo_shu_to"	"lo_shu_to_have"	"to_have_be"	"WRB"	"DT"	"NNP"	"VB"	"TO"	"VB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"chinese"	"world_view"	"during"	"the"	"dynasty"	"when"	"the"	"lo_shu"	"seem"	"to"	"have"	"be"	"at"	"the"	"height"	"of"	"its"	"popularity"	"was"	"base"	"in"	"large"	"part"	"on"	"the"	"teachings"	"of"	"the"	"yin-yang"	"and"	"five-elements_school"	"which"	"was"	"traditionally"	"found"	"by"	"tsou_yen"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:01::"	"it"	"to"	"∅"	"him"	"∅_it"	"it_to"	"to_him"	"∅_∅_it"	"∅_it_to"	"it_to_him"	"to_him_that"	"ε"	"ε"	"PRP"	"VB"	"TO"	"PRP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"seem"	"to"	"him"	"that"	"a"	"long_time"	"had"	"pass"	"before"	"he"	"decide"	"what"	"to"	"do"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	","	"to"	"etc."	"add"	"etc._,"	",_to"	"to_add"	",_etc._,"	"etc._,_to"	",_to_add"	"to_add_to"	"ε"	"FW"	"ε"	"VB"	"TO"	"VB"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"although"	"the"	"laws"	"of"	"the"	"various"	"states"	"in_general"	"specify"	"the"	"situs"	"of"	"property"	"i."	"e."	"residence"	"or"	"domicile"	"of"	"the"	"owner"	"or"	"location"	"of"	"the"	"property"	"the"	"exceptions"	"regard"	"boats"	"airplanes"	"etc."	"seem"	"to"	"add"	"to"	"the"	"uncertainty"	"of"	"the"	"proper"	"origination"	"point"	"for"	"assessment"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"all"	"the"	"it"	"next"	"it_all"	"all_the"	"the_next"	"quaint_it_all"	"it_all_the"	"all_the_next"	"the_next_day"	"JJ"	"PRP"	"RB"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"how"	"it"	"all"	"seem"	"the"	"next"	"day"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"may"	"an"	"battle_cry"	"anachronism"	"battle_cry_may"	"may_an"	"an_anachronism"	"a_battle_cry_may"	"battle_cry_may_an"	"may_an_anachronism"	"an_anachronism_,"	"DT"	"NN"	"MD"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"today"	"battle_cry"	"may"	"seem"	"an"	"anachronism"	"for"	"in"	"the"	"modern"	"army"	"esprit_de_corps"	"has"	"been"	"sacrifice"	"to"	"organizational"	"chart"	"and"	"table"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"person"	"to"	"though"	"have"	"though_person"	"person_to"	"to_have"	"∅_though_person"	"though_person_to"	"person_to_have"	"to_have_had"	"ε"	"IN"	"NNP"	"VB"	"TO"	"VB"	"VBN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"seem"	"to"	"have"	"had"	"his"	"head"	"practically"	"blow_off"	"by"	"the"	"explode"	"grenade"	"he"	"live"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"but"	"subject_to"	"crime"	"question"	"crime_but"	"but_subject_to"	"subject_to_question"	"nazi_crime_but"	"crime_but_subject_to"	"but_subject_to_question"	"subject_to_question_when"	"JJ"	"NN"	"CC"	"VB"	"JJ"	"NN"	"WRB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"most_of"	"this"	"testimony"	"may"	"have"	"be"	"legally"	"admissible"	"bear_on"	"the"	"corpus_delicti"	"of"	"the"	"total"	"nazi"	"crime"	"but"	"seem"	"subject_to"	"question"	"when"	"not"	"tie"	"to"	"the"	"part"	"in"	"it"	"of"	"the"	"defendant"	"group"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	","	"a"	"fear"	"far"	"fear_,"	",_a"	"a_far"	"and_fear_,"	"fear_,_a"	",_a_far"	"a_far_cry"	"CC"	"NN"	"ε"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"socialism"	"implicit_in"	"the"	"slogan"	"of"	"the"	"revolution"	"freedom"	"from"	"want"	"and"	"fear"	"seem"	"a"	"far"	"cry"	"from"	"the"	"individualism"	"of"	"the"	"first_amendment"	"to"	"the"	"constitution"	"or"	"of"	"the"	"jacksonian"	"frontier"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"interest"	"to"	"religious"	"exist"	"religious_interest"	"interest_to"	"to_exist"	",_religious_interest"	"religious_interest_to"	"interest_to_exist"	"to_exist_in"	"ε"	"JJ"	"NN"	"VB"	"TO"	"VB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in_general"	"interest"	"seem"	"to"	"exist"	"in"	"all"	"part"	"of"	"the"	"metropolis"	"congregational"	"membership"	"however"	"be"	"another"	"thing"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"there"	"little"	"where"	"chance"	"where_there"	"there_little"	"little_chance"	"belief_where_there"	"where_there_little"	"there_little_chance"	"little_chance_of"	"NN"	"WRB"	"EX"	"VB"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"here"	"be"	"a"	"difference"	"theological"	"belief"	"where"	"there"	"seem"	"little"	"chance"	"of"	"agreement"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"has"	"to"	"encumbrance"	"be"	"encumbrance_has"	"has_to"	"to_be"	"'s_encumbrance_has"	"encumbrance_has_to"	"has_to_be"	"to_be_the"	"POS"	"NN"	"VBZ"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"rather"	"detached"	"attitude"	"life"	"encumbrance"	"has"	"seem"	"to"	"be"	"the"	"dominant"	"trait"	"in"	"person"	"personality"	"ever"	"since"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	","	"with"	"person"	"effort"	"person_,"	",_with"	"with_effort"	"now_person_,"	"person_,_with"	",_with_effort"	"with_effort_to"	"RB"	"NNP"	"ε"	"VB"	"IN"	"NN"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"now"	"seem"	"with"	"effort"	"to"	"shake"	"himself"	"from"	"lethargy"	"speak"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"it"	"unlikely"	"that"	"he"	"that_it"	"it_unlikely"	"unlikely_he"	"tipsy_that_it"	"that_it_unlikely"	"it_unlikely_he"	"unlikely_he_was"	"JJ"	"IN"	"PRP"	"VB"	"JJ"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"against"	"all"	"expectation"	"person"	"be"	"inside"	"clearly"	"enjoy"	"to_the_hilt"	"and"	"already"	"so"	"tipsy"	"that"	"it"	"seem"	"unlikely"	"he"	"was"	"bother"	"to"	"note"	"anything"	"or"	"anyone"	"about"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	","	"at_first"	"expression"	"to"	"expression_,"	",_at_first"	"at_first_to"	"verbal_expression_,"	"expression_,_at_first"	",_at_first_to"	"at_first_to_be"	"JJ"	"NN"	"ε"	"VB"	"RB"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"one"	"find"	"for_example"	"that"	"a"	"terse"	"stereotyped"	"verbal"	"expression"	"seem"	"at_first"	"to"	"be"	"a"	"mere"	"hollow"	"convention"	"reveal"	"itself"	"over"	"the"	"month"	"of"	"therapy"	"as"	"the"	"vehicle"	"for"	"express"	"the"	"most"	"varied"	"and"	"intense"	"feeling"	"and"	"the"	"most"	"unconventional"	"of"	"meaning"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"which"	"best"	"that"	"to"	"that_which"	"which_best"	"best_to"	",_that_which"	"that_which_best"	"which_best_to"	"best_to_give"	"ε"	"IN"	"WDT"	"VB"	"RB"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"of"	"all"	"the"	"form"	"nonverbal"	"expression"	"that"	"which"	"seem"	"best"	"to"	"give"	"release"	"and"	"communicational"	"expression"	"to"	"complex"	"and"	"undifferentiated"	"feeling"	"be"	"laughter"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
